path,cls,source,width,height,phash_hex,blur_var,kept,drop_reason,split
smaller_dataset\Stir-fried Pork Kidney\197.jpg,Stir-fried Pork Kidney,unknown,667,500,be8eae9d9090e45a,473.901678607248,True,,train
smaller_dataset\Stir-fried Pork Kidney\198.jpg,Stir-fried Pork Kidney,unknown,500,322,a997df6040870f9e,288.7312032621812,True,,val
smaller_dataset\Stir-fried Pork Kidney\199.jpg,Stir-fried Pork Kidney,unknown,500,632,bac6d2ec9004d76b,190.40437874514302,True,,train
smaller_dataset\Stir-fried Pork Kidney\2.jpg,Stir-fried Pork Kidney,unknown,640,427,bb0a940b17bfd870,1063.5756582695615,True,,train
smaller_dataset\Stir-fried Pork Kidney\20.jpg,Stir-fried Pork Kidney,unknown,500,667,9fd5a453594b054e,564.1048972399946,True,,train
smaller_dataset\Stir-fried Pork Kidney\200.jpg,Stir-fried Pork Kidney,unknown,440,294,bf91f052d84ac52d,2403.1665580996796,True,,train
smaller_dataset\Stir-fried Pork Kidney\201.jpg,Stir-fried Pork Kidney,unknown,500,666,abd5554a3d293721,296.2938346432829,True,,train
smaller_dataset\Stir-fried Pork Kidney\202.jpg,Stir-fried Pork Kidney,unknown,607,333,bf017569408f9ab5,617.9978334788293,True,,train
smaller_dataset\Stir-fried Pork Kidney\203.jpg,Stir-fried Pork Kidney,unknown,500,626,a847a917ea8eac1b,1013.4748217129911,True,,train
smaller_dataset\Stir-fried Pork Kidney\204.jpg,Stir-fried Pork Kidney,unknown,500,669,ffcf80840a9d3e4a,1800.541404129949,False,near-dup≤5,
smaller_dataset\Stir-fried Pork Kidney\205.jpg,Stir-fried Pork Kidney,unknown,500,500,912d4a346b6e27f4,615.0351978746239,True,,train
smaller_dataset\Stir-fried Pork Kidney\206.jpg,Stir-fried Pork Kidney,unknown,660,495,ee97780cb269443b,1004.4649862130689,True,,train
smaller_dataset\Stir-fried Pork Kidney\207.jpg,Stir-fried Pork Kidney,unknown,888,491,9a946d09066f71be,1099.6207581873532,True,,train
smaller_dataset\Stir-fried Pork Kidney\208.jpg,Stir-fried Pork Kidney,unknown,500,667,fd1d815fc47885b0,562.9990671382659,True,,train
smaller_dataset\Stir-fried Pork Kidney\209.jpg,Stir-fried Pork Kidney,unknown,864,486,ba94e096c2ce8b9b,1716.9641413072368,True,,train
smaller_dataset\Stir-fried Pork Kidney\21.jpg,Stir-fried Pork Kidney,unknown,500,400,9d0a5569a207dcde,923.931833144375,True,,train
smaller_dataset\Stir-fried Pork Kidney\210.jpg,Stir-fried Pork Kidney,unknown,500,667,ab9dc106d04b0f7d,332.8131269523498,True,,train
smaller_dataset\Stir-fried Pork Kidney\211.jpg,Stir-fried Pork Kidney,unknown,500,500,ee92fac6a0c4e3c1,409.574519373056,True,,train
smaller_dataset\Stir-fried Pork Kidney\212.jpg,Stir-fried Pork Kidney,unknown,500,667,fdb8a529b22590e9,838.0918447466763,True,,train
smaller_dataset\Stir-fried Pork Kidney\213.jpg,Stir-fried Pork Kidney,unknown,500,300,f08da1569f6ab328,324.61883825760003,True,,train
smaller_dataset\Stir-fried Pork Kidney\214.jpg,Stir-fried Pork Kidney,unknown,333,500,b84fe3fec0e10b84,845.9900131329889,True,,test
smaller_dataset\Stir-fried Pork Kidney\215.jpg,Stir-fried Pork Kidney,unknown,569,427,859f1ec6781e681d,2110.225980433586,True,,train
smaller_dataset\Stir-fried Pork Kidney\216.jpg,Stir-fried Pork Kidney,unknown,400,266,ece9e9c545424e4e,1479.8905804422948,True,,val
smaller_dataset\Stir-fried Pork Kidney\217.jpg,Stir-fried Pork Kidney,unknown,1145,800,ee9181529a8f8edc,412.15623571037446,True,,train
smaller_dataset\Stir-fried Pork Kidney\218.jpg,Stir-fried Pork Kidney,unknown,608,243,bbb9e4f1a832a854,2804.505910410148,False,extreme_AR,
smaller_dataset\Stir-fried Pork Kidney\219.jpg,Stir-fried Pork Kidney,unknown,500,847,fe9eb8a94aa4b150,110.49451032200598,True,,train
smaller_dataset\Stir-fried Pork Kidney\22.jpg,Stir-fried Pork Kidney,unknown,667,500,a1d31f8b389b3139,3860.350194555496,True,,train
smaller_dataset\Stir-fried Pork Kidney\220.jpg,Stir-fried Pork Kidney,unknown,591,331,8515787c632b43d7,720.8484989453373,True,,train
smaller_dataset\Stir-fried Pork Kidney\221.jpg,Stir-fried Pork Kidney,unknown,500,750,9fbcad34c50f6920,610.742439196153,True,,test
smaller_dataset\Stir-fried Pork Kidney\222.jpg,Stir-fried Pork Kidney,unknown,500,500,ba69b86ce1b4c1d1,817.1879025135999,True,,train
smaller_dataset\Stir-fried Pork Kidney\223.jpg,Stir-fried Pork Kidney,unknown,667,500,ebd4e11785de8348,498.91096146912145,True,,train
smaller_dataset\Stir-fried Pork Kidney\224.jpg,Stir-fried Pork Kidney,unknown,500,667,c0e91e7c7df021ca,984.8029785980682,True,,test
smaller_dataset\Stir-fried Pork Kidney\225.jpg,Stir-fried Pork Kidney,unknown,400,266,d6816f64fa45a05e,3217.7070634397605,True,,test
smaller_dataset\Stir-fried Pork Kidney\226.jpg,Stir-fried Pork Kidney,unknown,667,500,ff29f182c3b49892,1328.3314294756672,True,,train
smaller_dataset\Stir-fried Pork Kidney\227.jpg,Stir-fried Pork Kidney,unknown,625,500,ab95bd90d04ec29b,365.0943185757799,True,,train
smaller_dataset\Stir-fried Pork Kidney\228.jpg,Stir-fried Pork Kidney,unknown,891,500,a0b7d5d356ce42d0,924.935421601469,True,,train
smaller_dataset\Stir-fried Pork Kidney\229.jpg,Stir-fried Pork Kidney,unknown,750,500,aae0943edb3dc093,966.6357778686223,True,,train
smaller_dataset\Stir-fried Pork Kidney\23.jpg,Stir-fried Pork Kidney,unknown,500,753,fcbc9c0ca98fd04a,791.0913294729008,True,,train
smaller_dataset\Stir-fried Pork Kidney\230.jpg,Stir-fried Pork Kidney,unknown,500,500,c08d0f5b1ab2796e,1016.038687434496,True,,test
smaller_dataset\Stir-fried Pork Kidney\231.jpg,Stir-fried Pork Kidney,unknown,500,375,d0f457600fa139e7,1656.5331843395984,False,near-dup≤5,
smaller_dataset\Stir-fried Pork Kidney\232.jpg,Stir-fried Pork Kidney,unknown,750,500,be20ad25b4d5b0d6,515.7430311806222,True,,train
smaller_dataset\Stir-fried Pork Kidney\233.jpg,Stir-fried Pork Kidney,unknown,500,738,d1b0dd4c5d5a3532,638.7908853181455,True,,train
smaller_dataset\Stir-fried Pork Kidney\234.jpg,Stir-fried Pork Kidney,unknown,690,390,ea0fd01ea55a34ea,553.7875164303406,True,,test
smaller_dataset\Stir-fried Pork Kidney\235.jpg,Stir-fried Pork Kidney,unknown,500,400,be80fc16e0afa83a,755.7838826975,True,,val
smaller_dataset\Stir-fried Pork Kidney\236.jpg,Stir-fried Pork Kidney,unknown,640,313,a910150f5f7afa2a,385.31028757938475,False,extreme_AR,
smaller_dataset\Stir-fried Pork Kidney\237.jpg,Stir-fried Pork Kidney,unknown,640,444,fea4fe505888bc38,626.2115193928124,True,,val
smaller_dataset\Stir-fried Pork Kidney\238.jpg,Stir-fried Pork Kidney,unknown,500,667,f80bc13f4ef42c70,290.69485847664475,True,,train
smaller_dataset\Stir-fried Pork Kidney\239.jpg,Stir-fried Pork Kidney,unknown,600,450,c659435ea55a15ea,1105.7332104487107,True,,train
smaller_dataset\Stir-fried Pork Kidney\24.jpg,Stir-fried Pork Kidney,unknown,667,500,f402437cb2d28fcd,1485.8588454094754,True,,train
smaller_dataset\Stir-fried Pork Kidney\240.jpg,Stir-fried Pork Kidney,unknown,320,320,8dd361687c6e2e1c,895.6307195430755,True,,train
smaller_dataset\Stir-fried Pork Kidney\241.jpg,Stir-fried Pork Kidney,unknown,800,800,abf58507da1c9e30,272.3581224798437,True,,train
smaller_dataset\Stir-fried Pork Kidney\242.jpg,Stir-fried Pork Kidney,unknown,625,500,80551f6a78e563a7,309.9488629117338,True,,train
smaller_dataset\Stir-fried Pork Kidney\243.jpg,Stir-fried Pork Kidney,unknown,500,539,afe3c6162910f569,2033.6204180975694,True,,test
smaller_dataset\Stir-fried Pork Kidney\244.jpg,Stir-fried Pork Kidney,unknown,500,828,ef2b10d2b46a8a75,404.57186285504923,True,,train
smaller_dataset\Stir-fried Pork Kidney\245.jpg,Stir-fried Pork Kidney,unknown,500,626,ba41953f8138bbb4,424.22713099040504,True,,val
smaller_dataset\Stir-fried Pork Kidney\246.jpg,Stir-fried Pork Kidney,unknown,500,333,ea70907a12f9d5e1,1245.9085790606462,True,,test
smaller_dataset\Stir-fried Pork Kidney\247.jpg,Stir-fried Pork Kidney,unknown,500,409,fdae904eca948b92,1016.2998007059974,True,,train
smaller_dataset\Stir-fried Pork Kidney\248.jpg,Stir-fried Pork Kidney,unknown,656,416,b5ea134d3aac7318,838.642292148094,True,,test
smaller_dataset\Stir-fried Pork Kidney\249.jpg,Stir-fried Pork Kidney,unknown,500,313,a0d18fe65c9738c6,2362.4825768991827,True,,train
smaller_dataset\Stir-fried Pork Kidney\25.jpg,Stir-fried Pork Kidney,unknown,750,500,ef86d059cb23c133,1477.2224826245051,True,,train
smaller_dataset\Stir-fried Pork Kidney\250.jpg,Stir-fried Pork Kidney,unknown,640,362,aad75f6a412c2e1a,404.6509588120024,True,,train
smaller_dataset\Stir-fried Pork Kidney\251.jpg,Stir-fried Pork Kidney,unknown,400,266,f588d5a816a64a7d,2916.501424072782,True,,train
smaller_dataset\Stir-fried Pork Kidney\252.jpg,Stir-fried Pork Kidney,unknown,525,350,846a146bb7a41fc7,1436.198795896791,True,,train
smaller_dataset\Stir-fried Pork Kidney\253.jpg,Stir-fried Pork Kidney,unknown,420,280,9ec0fd10f485c4bb,972.3385230077022,True,,test
smaller_dataset\Stir-fried Pork Kidney\254.jpg,Stir-fried Pork Kidney,unknown,450,337,aeddac821d5af460,1644.1042346575402,True,,train
smaller_dataset\Stir-fried Pork Kidney\255.jpg,Stir-fried Pork Kidney,unknown,320,255,e5f1c0b80af06dd3,540.0790624993992,False,near-dup≤5,
smaller_dataset\Stir-fried Pork Kidney\256.jpg,Stir-fried Pork Kidney,unknown,599,500,c56a06bdaa70fd22,1270.6224831099578,True,,train
smaller_dataset\Stir-fried Pork Kidney\257.jpg,Stir-fried Pork Kidney,unknown,690,390,fa85a18ee6ad8394,1413.6138904194322,True,,train
smaller_dataset\Stir-fried Pork Kidney\258.jpg,Stir-fried Pork Kidney,unknown,640,354,9a964d09066f71be,1824.0235194010595,False,near-dup≤5,
smaller_dataset\Stir-fried Pork Kidney\259.jpg,Stir-fried Pork Kidney,unknown,640,454,d516a91550db439f,902.689894161244,True,,train
smaller_dataset\Stir-fried Pork Kidney\26.jpg,Stir-fried Pork Kidney,unknown,889,500,fe012101eb5ee877,1369.7916978666592,True,,train
smaller_dataset\Stir-fried Pork Kidney\260.jpg,Stir-fried Pork Kidney,unknown,690,459,bca3f7c4c4c0eb11,1511.5959309303912,True,,train
smaller_dataset\Stir-fried Pork Kidney\261.jpg,Stir-fried Pork Kidney,unknown,347,202,beb4944bd24bc3d0,2472.438339327812,False,tiny<224,
smaller_dataset\Stir-fried Pork Kidney\262.jpg,Stir-fried Pork Kidney,unknown,500,500,ef80d5075e5e4a1a,700.3833575422559,True,,train
smaller_dataset\Stir-fried Pork Kidney\263.jpg,Stir-fried Pork Kidney,unknown,891,500,aff5c05a94c6c7c0,2988.2544242556455,True,,train
smaller_dataset\Stir-fried Pork Kidney\264.jpg,Stir-fried Pork Kidney,unknown,500,668,e100d26f4af539d6,1576.597102868792,True,,train
smaller_dataset\Stir-fried Pork Kidney\265.jpg,Stir-fried Pork Kidney,unknown,500,667,ff39a06985f11d84,571.6630852934103,True,,train
smaller_dataset\Stir-fried Pork Kidney\266.jpg,Stir-fried Pork Kidney,unknown,500,500,fab0816187499e5f,479.401592293824,True,,train
smaller_dataset\Stir-fried Pork Kidney\267.jpg,Stir-fried Pork Kidney,unknown,500,400,bb20af35b54da0d2,857.110400569375,True,,train
smaller_dataset\Stir-fried Pork Kidney\268.jpg,Stir-fried Pork Kidney,unknown,500,625,bd94d27569d620d8,903.96253927894,True,,test
smaller_dataset\Stir-fried Pork Kidney\27.jpg,Stir-fried Pork Kidney,unknown,750,500,ebf955c34a452e0c,758.3290083950862,True,,test
smaller_dataset\Stir-fried Pork Kidney\270.jpg,Stir-fried Pork Kidney,unknown,690,458,b595ca126d26f433,1253.1336437386303,True,,train
smaller_dataset\Stir-fried Pork Kidney\271.jpg,Stir-fried Pork Kidney,unknown,472,552,ea86a111911fd77a,387.59580416421767,True,,train
smaller_dataset\Stir-fried Pork Kidney\272.jpg,Stir-fried Pork Kidney,unknown,720,500,f1065a7d6af0a4d2,1546.8412291222146,True,,train
smaller_dataset\Stir-fried Pork Kidney\273.jpg,Stir-fried Pork Kidney,unknown,640,360,9fc03d10f685c6cd,515.6427342483332,True,,test
smaller_dataset\Stir-fried Pork Kidney\274.jpg,Stir-fried Pork Kidney,unknown,640,464,a9ec8431cb3d9c9a,1150.2014613884783,True,,train
smaller_dataset\Stir-fried Pork Kidney\275.jpg,Stir-fried Pork Kidney,unknown,500,561,a757fa6015171aca,938.141258068143,True,,train
smaller_dataset\Stir-fried Pork Kidney\276.jpg,Stir-fried Pork Kidney,unknown,449,555,f9e8e3d6841b8a64,129.29787025576917,True,,train
smaller_dataset\Stir-fried Pork Kidney\277.jpg,Stir-fried Pork Kidney,unknown,500,263,a991870e921b9f79,951.9024236112131,True,,train
smaller_dataset\Stir-fried Pork Kidney\278.jpg,Stir-fried Pork Kidney,unknown,569,427,f5c2c21f831f4e68,603.6364657022123,True,,train
smaller_dataset\Stir-fried Pork Kidney\28.jpg,Stir-fried Pork Kidney,unknown,578,500,feca80cc855a87d3,982.1227124375907,True,,train
smaller_dataset\Stir-fried Pork Kidney\280.jpg,Stir-fried Pork Kidney,unknown,619,297,aba3fca3e495c10a,402.57048011529355,False,extreme_AR,
smaller_dataset\Stir-fried Pork Kidney\281.jpg,Stir-fried Pork Kidney,unknown,800,1055,b944994e184fecea,48.16718897301836,False,blurry<80.0,
smaller_dataset\Stir-fried Pork Kidney\282.jpg,Stir-fried Pork Kidney,unknown,891,500,fef1c10eb1846927,454.6860244399348,True,,train
smaller_dataset\Stir-fried Pork Kidney\283.jpg,Stir-fried Pork Kidney,unknown,500,667,e9c6dd90e6a1a427,1555.4534276429308,True,,train
smaller_dataset\Stir-fried Pork Kidney\284.jpg,Stir-fried Pork Kidney,unknown,450,600,f52656fc6ac1a18a,2735.8614244476817,True,,train
smaller_dataset\Stir-fried Pork Kidney\285.jpg,Stir-fried Pork Kidney,unknown,500,283,fd56152ad06dd225,631.4518918275419,True,,train
smaller_dataset\Stir-fried Pork Kidney\286.jpg,Stir-fried Pork Kidney,unknown,667,500,d4633b2469b6a5d2,331.5321438270131,True,,train
smaller_dataset\Stir-fried Pork Kidney\287.jpg,Stir-fried Pork Kidney,unknown,600,448,af5af4b4d0859d21,484.481149592753,True,,train
smaller_dataset\Stir-fried Pork Kidney\288.jpg,Stir-fried Pork Kidney,unknown,600,400,9f2051ef00d77ba1,1328.0690586299306,True,,train
smaller_dataset\Stir-fried Pork Kidney\289.jpg,Stir-fried Pork Kidney,unknown,450,299,eaa5951e6ad02bc3,924.5459879094342,True,,train
smaller_dataset\Stir-fried Pork Kidney\29.jpg,Stir-fried Pork Kidney,unknown,800,475,bff58050584aa9ed,1241.3320372569247,True,,train
smaller_dataset\Stir-fried Pork Kidney\290.jpg,Stir-fried Pork Kidney,unknown,500,666,b81ba75b805e9276,963.8909013993363,True,,test
smaller_dataset\Stir-fried Pork Kidney\291.jpg,Stir-fried Pork Kidney,unknown,500,400,d5d04a4b2b7934cb,898.4962587775001,True,,train
smaller_dataset\Stir-fried Pork Kidney\292.jpg,Stir-fried Pork Kidney,unknown,600,400,fd45972a8ab471c1,1541.0711665590104,True,,train
smaller_dataset\Stir-fried Pork Kidney\293.jpg,Stir-fried Pork Kidney,unknown,500,666,90f53be0eee2e0e0,1903.4936615533638,True,,train
smaller_dataset\Stir-fried Pork Kidney\294.jpg,Stir-fried Pork Kidney,unknown,448,252,ba84f096c2cf898f,1030.959228504013,True,,val
smaller_dataset\Stir-fried Pork Kidney\295.jpg,Stir-fried Pork Kidney,unknown,600,450,f913c74e3aa95c21,2343.9711020615086,True,,train
smaller_dataset\Stir-fried Pork Kidney\296.jpg,Stir-fried Pork Kidney,unknown,641,354,e251467b1f313c17,1207.5850137222535,True,,train
smaller_dataset\Stir-fried Pork Kidney\297.jpg,Stir-fried Pork Kidney,unknown,500,441,fbbeecd682a09228,216.20532880392432,True,,val
smaller_dataset\Stir-fried Pork Kidney\298.jpg,Stir-fried Pork Kidney,unknown,384,280,b5c2426c2b357d93,370.44078958593536,True,,train
smaller_dataset\Stir-fried Pork Kidney\299.jpg,Stir-fried Pork Kidney,unknown,284,214,bdd01d8a3d0ff034,4211.345135925026,False,tiny<224,
smaller_dataset\Stir-fried Pork Kidney\3.jpg,Stir-fried Pork Kidney,unknown,1067,800,ff8dc0728f429247,127.3390842774928,True,,train
smaller_dataset\Stir-fried Pork Kidney\30.jpg,Stir-fried Pork Kidney,unknown,800,1067,eaa7d5e250d02a8f,790.9782953694531,True,,train
smaller_dataset\Stir-fried Pork Kidney\300.jpg,Stir-fried Pork Kidney,unknown,448,252,8ca51393d9bc4dc5,1239.7090220202663,True,,train
smaller_dataset\Stir-fried Pork Kidney\31.jpg,Stir-fried Pork Kidney,unknown,550,386,a207d7768e69a139,2297.584601117829,True,,train
smaller_dataset\Stir-fried Pork Kidney\32.jpg,Stir-fried Pork Kidney,unknown,500,666,bfc2e04dc43ba929,880.4149391562373,True,,train
smaller_dataset\Stir-fried Pork Kidney\33.jpg,Stir-fried Pork Kidney,unknown,500,667,d07a7b94f4c3848b,1723.1416066545946,True,,test
smaller_dataset\Stir-fried Pork Kidney\34.jpg,Stir-fried Pork Kidney,unknown,800,1067,b9d2802f0ff174d2,593.8555948178625,True,,train
smaller_dataset\Stir-fried Pork Kidney\35.jpg,Stir-fried Pork Kidney,unknown,1427,800,ff2fad04955d8092,486.07833717637146,True,,train
smaller_dataset\Stir-fried Pork Kidney\36.jpg,Stir-fried Pork Kidney,unknown,500,666,bec6d54bd1784a24,538.3454174165156,True,,train
smaller_dataset\Stir-fried Pork Kidney\37.jpg,Stir-fried Pork Kidney,unknown,1280,718,e5ea92e99a87b940,495.8682193990955,True,,train
smaller_dataset\Stir-fried Pork Kidney\38.jpg,Stir-fried Pork Kidney,unknown,800,500,ad1c9058ecfeb063,142.18317395324374,True,,train
smaller_dataset\Stir-fried Pork Kidney\39.jpg,Stir-fried Pork Kidney,unknown,1051,702,abec8441973d961e,947.9947958698314,True,,train
smaller_dataset\Stir-fried Pork Kidney\4.jpg,Stir-fried Pork Kidney,unknown,898,500,9ae8cffbcc60bc00,476.74831172605286,True,,train
smaller_dataset\Stir-fried Pork Kidney\40.jpg,Stir-fried Pork Kidney,unknown,800,1066,b9c3b115a233f06b,741.4902671704061,True,,val
smaller_dataset\Stir-fried Pork Kidney\41.jpg,Stir-fried Pork Kidney,unknown,660,368,89aa2bd196b5eb06,1527.2660817358335,True,,train
smaller_dataset\Stir-fried Pork Kidney\42.jpg,Stir-fried Pork Kidney,unknown,864,486,bbd1e523d46e8129,407.8024421587041,True,,train
smaller_dataset\Stir-fried Pork Kidney\43.jpg,Stir-fried Pork Kidney,unknown,667,500,a5639a256ade259a,950.4364187261455,True,,val
smaller_dataset\Stir-fried Pork Kidney\44.jpg,Stir-fried Pork Kidney,unknown,500,331,bc82da3dc172cb70,193.63757681142013,True,,train
smaller_dataset\Stir-fried Pork Kidney\45.jpg,Stir-fried Pork Kidney,unknown,772,500,ba9781eace68cc85,1107.1461572957592,True,,train
smaller_dataset\Stir-fried Pork Kidney\46.jpg,Stir-fried Pork Kidney,unknown,506,500,9c19f16aae26d46a,564.3554103977722,True,,train
smaller_dataset\Stir-fried Pork Kidney\47.jpg,Stir-fried Pork Kidney,unknown,607,346,bd09870a16bdfe30,1304.8486510844043,True,,train
smaller_dataset\Stir-fried Pork Kidney\48.jpg,Stir-fried Pork Kidney,unknown,640,427,bf1f80cac3684be1,1305.9645099790928,True,,train
smaller_dataset\Stir-fried Pork Kidney\49.jpg,Stir-fried Pork Kidney,unknown,480,350,ef84801a5d5e7167,2588.1906284284296,True,,train
smaller_dataset\Stir-fried Pork Kidney\5.jpg,Stir-fried Pork Kidney,unknown,800,1067,ea95e004c82fd3fc,1152.5064662258467,True,,train
smaller_dataset\Stir-fried Pork Kidney\50.jpg,Stir-fried Pork Kidney,unknown,640,358,a3ecfc57810d84ec,1855.424203371582,True,,train
smaller_dataset\Stir-fried Pork Kidney\51.jpg,Stir-fried Pork Kidney,unknown,667,500,809f345b3781bbb4,2630.024270723385,True,,train
smaller_dataset\Stir-fried Pork Kidney\52.jpg,Stir-fried Pork Kidney,unknown,500,667,fbdaad47a508a458,1258.0880512496378,True,,train
smaller_dataset\Stir-fried Pork Kidney\53.jpg,Stir-fried Pork Kidney,unknown,667,500,8c87139778de61ca,1131.8398529705257,True,,train
smaller_dataset\Stir-fried Pork Kidney\54.jpg,Stir-fried Pork Kidney,unknown,784,500,e5441ebd1df04bc1,413.64170456994486,True,,test
smaller_dataset\Stir-fried Pork Kidney\55.jpg,Stir-fried Pork Kidney,unknown,500,667,e897900ac37bec71,1909.207683980238,True,,train
smaller_dataset\Stir-fried Pork Kidney\56.jpg,Stir-fried Pork Kidney,unknown,889,500,cdf8fea8c1ac7801,282.89500226834923,True,,test
smaller_dataset\Stir-fried Pork Kidney\57.jpg,Stir-fried Pork Kidney,unknown,500,500,eae5e40ec54a9b61,1135.9824019204957,True,,train
smaller_dataset\Stir-fried Pork Kidney\58.jpg,Stir-fried Pork Kidney,unknown,500,668,ef8014973e5ea16a,599.5277484969342,True,,train
smaller_dataset\Stir-fried Pork Kidney\59.jpg,Stir-fried Pork Kidney,unknown,500,667,bfc5d03eab748290,878.2614710266247,True,,train
smaller_dataset\Stir-fried Pork Kidney\6.jpg,Stir-fried Pork Kidney,unknown,800,1067,ae8be882f059f12e,1863.048248537259,True,,train
smaller_dataset\Stir-fried Pork Kidney\60.jpg,Stir-fried Pork Kidney,unknown,500,666,e9c19656505d0e7e,313.90380374384296,True,,train
smaller_dataset\Stir-fried Pork Kidney\61.jpg,Stir-fried Pork Kidney,unknown,900,460,fc94c27245729c57,926.3296369142279,True,,train
smaller_dataset\Stir-fried Pork Kidney\62.jpg,Stir-fried Pork Kidney,unknown,500,667,b183b326a333f02f,566.067261036744,True,,train
smaller_dataset\Stir-fried Pork Kidney\63.jpg,Stir-fried Pork Kidney,unknown,607,421,fe2d8064cb930a9f,610.8371079536171,True,,train
smaller_dataset\Stir-fried Pork Kidney\64.jpg,Stir-fried Pork Kidney,unknown,750,500,b935f45ed1719070,303.3961782536462,True,,train
smaller_dataset\Stir-fried Pork Kidney\65.jpg,Stir-fried Pork Kidney,unknown,500,332,f4976b593d643032,1099.2960595777326,True,,train
smaller_dataset\Stir-fried Pork Kidney\66.jpg,Stir-fried Pork Kidney,unknown,794,500,aae0b944d5d5f982,983.5495897402815,True,,train
smaller_dataset\Stir-fried Pork Kidney\67.jpg,Stir-fried Pork Kidney,unknown,607,500,fe7d00520f203f67,1353.4540270534703,True,,train
smaller_dataset\Stir-fried Pork Kidney\68.jpg,Stir-fried Pork Kidney,unknown,500,500,ef04222d155f715b,426.7722564670559,True,,train
smaller_dataset\Stir-fried Pork Kidney\69.jpg,Stir-fried Pork Kidney,unknown,500,500,fe4db1288512ce97,1312.9575498567035,True,,train
smaller_dataset\Stir-fried Pork Kidney\7.jpg,Stir-fried Pork Kidney,unknown,800,500,dfa2848117357d53,1530.1894071269749,True,,train
smaller_dataset\Stir-fried Pork Kidney\70.jpg,Stir-fried Pork Kidney,unknown,1142,726,a997df6002870f9e,213.880213964306,False,near-dup≤5,
smaller_dataset\Stir-fried Pork Kidney\71.jpg,Stir-fried Pork Kidney,unknown,608,339,d40b4b6d6d742672,924.7539748758005,True,,train
smaller_dataset\Stir-fried Pork Kidney\72.jpg,Stir-fried Pork Kidney,unknown,539,360,a31e1f60cc8798fa,922.9031932525137,True,,val
smaller_dataset\Stir-fried Pork Kidney\73.jpg,Stir-fried Pork Kidney,unknown,892,500,fb0381389e6c3cc7,3328.258097418227,True,,train
smaller_dataset\Stir-fried Pork Kidney\74.jpg,Stir-fried Pork Kidney,unknown,285,380,8fa5d1eb44d44ec2,1729.3837694151791,True,,train
smaller_dataset\Stir-fried Pork Kidney\75.jpg,Stir-fried Pork Kidney,unknown,500,888,d8e14dfac1d8e360,514.1935325918349,True,,train
smaller_dataset\Stir-fried Pork Kidney\76.jpg,Stir-fried Pork Kidney,unknown,892,500,c71123ebd4de087a,1220.360158515132,True,,train
smaller_dataset\Stir-fried Pork Kidney\77.jpg,Stir-fried Pork Kidney,unknown,500,750,ab96d4b9c0074bd9,375.20247443111833,True,,train
smaller_dataset\Stir-fried Pork Kidney\78.jpg,Stir-fried Pork Kidney,unknown,500,375,a99dd7a0d84e0ac7,3255.81582986954,True,,train
smaller_dataset\Stir-fried Pork Kidney\79.jpg,Stir-fried Pork Kidney,unknown,500,667,fe9bb545a585a508,1134.2870560584417,True,,train
smaller_dataset\Stir-fried Pork Kidney\8.jpg,Stir-fried Pork Kidney,unknown,800,1067,faa8d5e450902edb,768.5152904281406,True,,train
smaller_dataset\Stir-fried Pork Kidney\80.jpg,Stir-fried Pork Kidney,unknown,500,400,b7159d1f093b8466,1086.7541401391004,True,,train
smaller_dataset\Stir-fried Pork Kidney\81.jpg,Stir-fried Pork Kidney,unknown,800,500,ce1f807e06e81ae7,605.7165652123438,True,,train
smaller_dataset\Stir-fried Pork Kidney\82.jpg,Stir-fried Pork Kidney,unknown,500,667,fe9afc45a507ac08,747.9661023803689,True,,train
smaller_dataset\Stir-fried Pork Kidney\83.jpg,Stir-fried Pork Kidney,unknown,640,639,ba06f548daee6a81,246.29509409299655,True,,train
smaller_dataset\Stir-fried Pork Kidney\84.jpg,Stir-fried Pork Kidney,unknown,375,500,a9d705785ea37984,2692.077005142784,True,,train
smaller_dataset\Stir-fried Pork Kidney\85.jpg,Stir-fried Pork Kidney,unknown,500,280,c51e5e7829613db2,591.5369314346431,True,,train
smaller_dataset\Stir-fried Pork Kidney\86.jpg,Stir-fried Pork Kidney,unknown,500,1083,96abc5c92f19065e,877.575917187386,False,extreme_AR,
smaller_dataset\Stir-fried Pork Kidney\87.jpg,Stir-fried Pork Kidney,unknown,480,640,ab75f40bc2a50bd4,1446.8759129061277,True,,train
smaller_dataset\Stir-fried Pork Kidney\88.jpg,Stir-fried Pork Kidney,unknown,540,360,ac47801e4e6c59fb,920.0257934088637,True,,train
smaller_dataset\Stir-fried Pork Kidney\89.jpg,Stir-fried Pork Kidney,unknown,618,500,d11e8a3d05f0cbcb,981.4717342172371,True,,train
smaller_dataset\Stir-fried Pork Kidney\9.jpg,Stir-fried Pork Kidney,unknown,500,666,a8d4b44bda2dc936,453.8481817250673,True,,test
smaller_dataset\Stir-fried Pork Kidney\90.jpg,Stir-fried Pork Kidney,unknown,800,1067,eade85b1178728ca,3006.1793738700153,True,,train
smaller_dataset\Stir-fried Pork Kidney\91.jpg,Stir-fried Pork Kidney,unknown,500,617,af8ae12f802786eb,534.8173768506155,True,,train
smaller_dataset\Stir-fried Pork Kidney\92.jpg,Stir-fried Pork Kidney,unknown,500,667,ba9f9712998c2527,1186.8311132581025,True,,train
smaller_dataset\Stir-fried Pork Kidney\93.jpg,Stir-fried Pork Kidney,unknown,500,750,fbc3905cc47883ae,1200.4760985147661,True,,train
